,date,route_id,service_id,trip_id,vehicle_id,patternId,direction,tripLength
10814,2012-10-01 00:00:00,5,5-3,27095510,1115,49,R,11541
10833,2012-10-01 00:00:00,31,5-3,27095512,1115,2,A,6189
10852,2012-10-01 00:00:00,31,5-3,27095513,1115,5,R,5771
10871,2012-10-01 00:00:00,31,5-3,27095514,1115,2,A,6189
10890,2012-10-01 00:00:00,31,5-3,27095515,1115,5,R,5771
10909,2012-10-01 00:00:00,31,5-3,27095516,1115,2,A,6189
10928,2012-10-01 00:00:00,31,5-3,27095517,1115,5,R,5771
10947,2012-10-01 00:00:00,31,5-3,27095518,1115,2,A,6189
10966,2012-10-01 00:00:00,31,5-3,27095519,1115,5,R,5771
10996,2012-10-01 00:00:00,5,5-3,27095521,1115,71,A,11960
11024,2012-10-01 00:00:00,5,5-3,27095522,1115,49,R,11541
11043,2012-10-01 00:00:00,31,5-3,27095524,1115,2,A,6189
11062,2012-10-01 00:00:00,31,5-3,27095525,1115,5,R,5771
11092,2012-10-01 00:00:00,5,5-3,27095527,1115,71,A,11960
11120,2012-10-01 00:00:00,5,5-3,27095528,1115,49,R,11541
11150,2012-10-01 00:00:00,5,5-3,27095529,1115,71,A,11960
11178,2012-10-01 00:00:00,5,5-3,27095530,1115,49,R,11541
11210,2012-10-01 00:00:00,C,5-3,27095532,1115,20,A,12017
11242,2012-10-01 00:00:00,C,5-3,27095533,1115,16,R,11885
11274,2012-10-01 00:00:00,C,5-3,27095534,1115,20,A,12017
11296,2012-10-01 00:00:00,5,5-35,27095588,1116,26,R,7945
11332,2012-10-01 00:00:00,C,5-35,27095590,1116,8,A,14904
11368,2012-10-01 00:00:00,C,5-35,27095591,1116,15,R,14752
11398,2012-10-01 00:00:00,5,5-35,27095593,1116,71,A,11960
11419,2012-10-01 00:00:00,5,31-41,27093321,1117,26,R,7945
11437,2012-10-01 00:00:00,31,31-41,27093323,1117,2,A,6189
11456,2012-10-01 00:00:00,31,31-41,27093324,1117,5,R,5771
11475,2012-10-01 00:00:00,31,31-41,27093325,1117,2,A,6189
11494,2012-10-01 00:00:00,31,31-41,27093326,1117,5,R,5771
11526,2012-10-01 00:00:00,E,E-6,27098352,1117,7,R,13561
11555,2012-10-01 00:00:00,E,E-6,27098354,1117,4,A,13331
11587,2012-10-01 00:00:00,E,E-6,27098355,1117,7,R,13561
11617,2012-10-01 00:00:00,C,5-6,27095704,1118,8,A,14904
11653,2012-10-01 00:00:00,C,5-6,27095705,1118,15,R,14752
11689,2012-10-01 00:00:00,C,5-6,27095706,1118,8,A,14904
11725,2012-10-01 00:00:00,C,5-6,27095707,1118,15,R,14752
11755,2012-10-01 00:00:00,5,5-6,27095709,1118,71,A,11960
11783,2012-10-01 00:00:00,5,5-6,27095710,1118,49,R,11541
11813,2012-10-01 00:00:00,5,5-6,27095711,1118,71,A,11960
11841,2012-10-01 00:00:00,5,5-6,27095712,1118,49,R,11541
11871,2012-10-01 00:00:00,5,5-6,27095713,1118,71,A,11960
11899,2012-10-01 00:00:00,5,5-6,27095714,1118,49,R,11541
11931,2012-10-01 00:00:00,C,5-6,27095716,1118,20,A,12017
11965,2012-10-01 00:00:00,C,5-6,27095717,1118,14,R,13507
11984,2012-10-01 00:00:00,31,31-38,27093290,1119,2,A,6189
12003,2012-10-01 00:00:00,31,31-38,27093291,1119,5,R,5771
12022,2012-10-01 00:00:00,31,31-38,27093292,1119,2,A,6189
12041,2012-10-01 00:00:00,31,31-38,27093293,1119,5,R,5771
12060,2012-10-01 00:00:00,31,31-38,27093294,1119,2,A,6189
12079,2012-10-01 00:00:00,31,31-38,27093295,1119,5,R,5771
12109,2012-10-01 00:00:00,5,31-38,27093297,1119,71,A,11960
12138,2012-10-01 00:00:00,5,31-38,27093298,1119,49,R,11541
12174,2012-10-01 00:00:00,C,31-38,27093300,1119,8,A,14904
12210,2012-10-01 00:00:00,C,31-38,27093301,1119,15,R,14752
12242,2012-10-01 00:00:00,C,31-38,27093302,1119,20,A,12017
12263,2012-10-01 00:00:00,G,G-24,27098756,1119,55,A,12759
12289,2012-10-01 00:00:00,G,G-24,27098757,1119,57,R,12656
12310,2012-10-01 00:00:00,G,G-24,27098759,1119,55,A,12759
12336,2012-10-01 00:00:00,G,G-24,27098760,1119,57,R,12656
12371,2012-10-01 00:00:00,42,42-1,27094188,112,48,R,14301
12406,2012-10-01 00:00:00,42,42-1,27094189,112,41,A,14241
12441,2012-10-01 00:00:00,42,42-1,27094190,112,43,R,14301
12476,2012-10-01 00:00:00,42,42-1,27094191,112,41,A,14241
12511,2012-10-01 00:00:00,42,42-1,27094192,112,48,R,14301
12535,2012-10-01 00:00:00,42,42-1,27094193,112,47,A,9735
12559,2012-10-01 00:00:00,42,42-1,27094194,112,18,R,9431
12594,2012-10-01 00:00:00,42,42-1,27094195,112,41,A,14241
12629,2012-10-01 00:00:00,42,42-1,27094196,112,48,R,14301
12653,2012-10-01 00:00:00,42,42-1,27094197,112,47,A,9735
12677,2012-10-01 00:00:00,42,42-1,27094198,112,18,R,9431
12712,2012-10-01 00:00:00,42,42-1,27094199,112,41,A,14241
12747,2012-10-01 00:00:00,42,42-1,27094200,112,48,R,14301
12771,2012-10-01 00:00:00,42,42-1,27094201,112,47,A,9735
12795,2012-10-01 00:00:00,42,42-1,27094202,112,18,R,9431
12819,2012-10-01 00:00:00,42,42-1,27094203,112,47,A,9735
12843,2012-10-01 00:00:00,42,42-1,27094204,112,18,R,9431
12867,2012-10-01 00:00:00,42,42-1,27094205,112,47,A,9735
12891,2012-10-01 00:00:00,42,42-1,27094206,112,18,R,9431
12926,2012-10-01 00:00:00,42,42-1,27094207,112,41,A,14241
12961,2012-10-01 00:00:00,42,42-1,27094208,112,48,R,14301
12996,2012-10-01 00:00:00,42,42-1,27094209,112,41,A,14241
13031,2012-10-01 00:00:00,42,42-1,27094210,112,48,R,14301
13055,2012-10-01 00:00:00,42,42-1,27094211,112,47,A,9735
13079,2012-10-01 00:00:00,42,42-1,27094212,112,18,R,9431
13108,2012-10-01 00:00:00,K,K-3,27098946,1120,26,A,16371
13138,2012-10-01 00:00:00,K,K-3,27098948,1120,27,R,16530
13170,2012-10-01 00:00:00,L,K-3,27098949,1120,25,A,16007
13201,2012-10-01 00:00:00,L,K-3,27098950,1120,27,R,15145
13233,2012-10-01 00:00:00,L,K-3,27098951,1120,25,A,16007
13264,2012-10-01 00:00:00,L,K-3,27098952,1120,27,R,15145
13294,2012-10-01 00:00:00,K,K-3,27098953,1120,25,A,16845
13324,2012-10-01 00:00:00,K,K-3,27098955,1120,27,R,16530
13354,2012-10-01 00:00:00,K,K-3,27098956,1120,25,A,16845
13384,2012-10-01 00:00:00,L,L-28,27099124,1120,27,R,15145
13416,2012-10-01 00:00:00,L,L-28,27099125,1120,25,A,16007
13447,2012-10-01 00:00:00,L,L-28,27099126,1120,27,R,15145
13479,2012-10-01 00:00:00,L,L-28,27099127,1120,25,A,16007
13510,2012-10-01 00:00:00,L,L-28,27099128,1120,27,R,15145
13542,2012-10-01 00:00:00,L,L-28,27099129,1120,25,A,16007
13573,2012-10-01 00:00:00,L,L-28,27099130,1120,27,R,15145
13603,2012-10-01 00:00:00,K,L-28,27099131,1120,25,A,16845
13633,2012-10-01 00:00:00,K,L-28,27099133,1120,27,R,16530
13665,2012-10-01 00:00:00,L,L-28,27099134,1120,25,A,16007
13695,2012-10-01 00:00:00,5,5-1,27095146,1121,71,A,11960
13724,2012-10-01 00:00:00,5,5-1,27095147,1121,49,R,11541
13754,2012-10-01 00:00:00,5,5-1,27095148,1121,71,A,11960
13782,2012-10-01 00:00:00,5,5-1,27095149,1121,49,R,11541
13812,2012-10-01 00:00:00,5,5-1,27095150,1121,71,A,11960
13840,2012-10-01 00:00:00,5,5-1,27095151,1121,49,R,11541
13872,2012-10-01 00:00:00,C,5-1,27095153,1121,20,A,12017
13904,2012-10-01 00:00:00,C,5-1,27095154,1121,16,R,11885
13930,2012-10-01 00:00:00,G,G-28,27098816,1121,57,R,12656
13951,2012-10-01 00:00:00,G,G-28,27098818,1121,55,A,12759
13977,2012-10-01 00:00:00,G,G-28,27098819,1121,57,R,12656
13998,2012-10-01 00:00:00,G,G-28,27098821,1121,55,A,12759
14024,2012-10-01 00:00:00,G,G-28,27098822,1121,57,R,12656
14049,2012-10-01 00:00:00,G,G-28,27098824,1121,32,A,15611
14079,2012-10-01 00:00:00,G,G-28,27098825,1121,30,R,16514
14100,2012-10-01 00:00:00,G,G-28,27098827,1121,55,A,12759
14126,2012-10-01 00:00:00,G,G-28,27098828,1121,57,R,12656
14147,2012-10-01 00:00:00,G,G-28,27098830,1121,55,A,12759
14173,2012-10-01 00:00:00,G,G-28,27098831,1121,57,R,12656
14202,2012-10-01 00:00:00,E,G-28,27098833,1121,4,A,13331
14234,2012-10-01 00:00:00,E,G-28,27098834,1121,7,R,13561
14265,2012-10-01 00:00:00,L,L-21,27085756,1122,27,R,15145
14294,2012-10-01 00:00:00,A,A-27,27097785,1122,19,A,12739
14325,2012-10-01 00:00:00,A,A-27,27097786,1122,22,R,13853
14354,2012-10-01 00:00:00,A,A-27,27097787,1122,19,A,12739
14383,2012-10-01 00:00:00,A,A-27,27097788,1122,20,R,12083
14412,2012-10-01 00:00:00,A,A-27,27097789,1122,19,A,12739
14441,2012-10-01 00:00:00,A,A-27,27097790,1122,20,R,12083
14461,2012-10-01 00:00:00,33,A-27,27097791,1122,3,A,7366
14488,2012-10-01 00:00:00,34,A-27,27097793,1122,6,R,10945
14515,2012-10-01 00:00:00,34,A-27,27097794,1122,3,A,11076
14535,2012-10-01 00:00:00,33,A-27,27097796,1122,8,R,7276
14555,2012-10-01 00:00:00,33,A-27,27097797,1122,3,A,7366
14582,2012-10-01 00:00:00,34,A-27,27097799,1122,6,R,10945
14609,2012-10-01 00:00:00,34,A-27,27097800,1122,3,A,11076
14629,2012-10-01 00:00:00,33,A-27,27097802,1122,8,R,7276
14658,2012-10-01 00:00:00,A,A-27,27097803,1122,19,A,12739
14687,2012-10-01 00:00:00,A,A-27,27097804,1122,20,R,12083
14716,2012-10-01 00:00:00,A,A-27,27097805,1122,19,A,12739
14745,2012-10-01 00:00:00,A,A-27,27097806,1122,20,R,12083
14780,2012-10-01 00:00:00,A,A-27,27097807,1122,18,A,15552
14805,2012-10-01 00:00:00,A,A-27,27097808,1122,23,R,11040
14840,2012-10-01 00:00:00,A,A-27,27097809,1122,18,A,15552
14865,2012-10-01 00:00:00,A,A-27,27097810,1122,23,R,11040
14894,2012-10-01 00:00:00,A,A-27,27097811,1122,19,A,12739
14923,2012-10-01 00:00:00,A,A-27,27097812,1122,20,R,12083
14943,2012-10-01 00:00:00,33,A-27,27097813,1122,3,A,7366
14971,2012-10-01 00:00:00,8,8-5,27084979,1123,16,A,9435
14990,2012-10-01 00:00:00,31,5-11,27095167,1123,5,R,5771
15019,2012-10-01 00:00:00,5,5-11,27095169,1123,71,A,11960
15048,2012-10-01 00:00:00,5,5-11,27095170,1123,49,R,11541
15077,2012-10-01 00:00:00,9,9-19,27097350,1123,34,A,10774
15110,2012-10-01 00:00:00,9,9-19,27097351,1123,36,R,11207
15139,2012-10-01 00:00:00,9,9-19,27097353,1123,34,A,10774
15172,2012-10-01 00:00:00,9,9-19,27097354,1123,36,R,11207
15202,2012-10-01 00:00:00,5,5-5,27095623,1124,71,A,11960
15230,2012-10-01 00:00:00,5,5-5,27095624,1124,49,R,11541
15253,2012-10-01 00:00:00,5,5-5,27095625,1124,23,A,7701
15275,2012-10-01 00:00:00,5,5-5,27095628,1124,26,R,7945
15305,2012-10-01 00:00:00,5,5-5,27095629,1124,71,A,11960
15333,2012-10-01 00:00:00,5,5-5,27095630,1124,49,R,11541
15352,2012-10-01 00:00:00,31,5-5,27095632,1124,2,A,6189
15371,2012-10-01 00:00:00,31,5-5,27095633,1124,5,R,5771
15390,2012-10-01 00:00:00,31,5-5,27095634,1124,2,A,6189
15409,2012-10-01 00:00:00,31,5-5,27095635,1124,5,R,5771
15439,2012-10-01 00:00:00,5,5-5,27095637,1124,71,A,11960
15468,2012-10-01 00:00:00,5,5-5,27095638,1124,49,R,11541
15498,2012-10-01 00:00:00,5,5-5,27095639,1124,71,A,11960
15526,2012-10-01 00:00:00,5,5-5,27095640,1124,49,R,11541
15558,2012-10-01 00:00:00,C,5-5,27095642,1124,20,A,12017
15590,2012-10-01 00:00:00,C,5-5,27095643,1124,16,R,11885
15626,2012-10-01 00:00:00,C,5-5,27095644,1124,8,A,14904
15662,2012-10-01 00:00:00,C,5-5,27095645,1124,15,R,14752
15692,2012-10-01 00:00:00,5,5-5,27095647,1124,71,A,11960
15721,2012-10-01 00:00:00,5,5-5,27095648,1124,49,R,11541
15757,2012-10-01 00:00:00,C,5-5,27095650,1124,8,A,14904
15789,2012-10-01 00:00:00,C,5-10,27084094,1125,16,R,11885
15819,2012-10-01 00:00:00,A,A-28,27097816,1125,22,R,13853
15848,2012-10-01 00:00:00,A,A-28,27097817,1125,19,A,12739
15876,2012-10-01 00:00:00,A,A-28,27097818,1125,20,R,12083
15897,2012-10-01 00:00:00,G,G-23,27098732,1125,55,A,12759
15923,2012-10-01 00:00:00,G,G-23,27098733,1125,57,R,12656
15952,2012-10-01 00:00:00,E,G-23,27098735,1125,4,A,13331
15984,2012-10-01 00:00:00,E,G-23,27098736,1125,7,R,13561
16013,2012-10-01 00:00:00,E,G-23,27098738,1125,4,A,13331
16045,2012-10-01 00:00:00,E,G-23,27098739,1125,7,R,13561
16074,2012-10-01 00:00:00,E,G-23,27098741,1125,4,A,13331
16105,2012-10-01 00:00:00,E,G-23,27098742,1125,7,R,13561
16134,2012-10-01 00:00:00,E,G-23,27098744,1125,4,A,13331
16166,2012-10-01 00:00:00,E,G-23,27098745,1125,7,R,13561
16195,2012-10-01 00:00:00,E,G-23,27098747,1125,4,A,13331
16227,2012-10-01 00:00:00,E,G-23,27098748,1125,7,R,13561
16252,2012-10-01 00:00:00,G,G-23,27098750,1125,32,A,15611
16281,2012-10-01 00:00:00,G,G-23,27098751,1125,33,R,15868
16302,2012-10-01 00:00:00,G,G-23,27098753,1125,55,A,12759
16326,2012-10-01 00:00:00,11,11-20,27081085,1126,17,A,8883
16353,2012-10-01 00:00:00,34,34-17,27093576,1126,6,R,10945
16380,2012-10-01 00:00:00,34,34-17,27093577,1126,3,A,11076
16400,2012-10-01 00:00:00,33,34-17,27093579,1126,8,R,7276
16420,2012-10-01 00:00:00,33,34-17,27093580,1126,3,A,7366
16447,2012-10-01 00:00:00,34,34-17,27093582,1126,6,R,10945
16477,2012-10-01 00:00:00,K,K-8,27098988,1126,27,R,16530
16509,2012-10-01 00:00:00,K,K-8,27098989,1126,28,A,17316
16541,2012-10-01 00:00:00,K,K-8,27098990,1126,30,R,16997
16571,2012-10-01 00:00:00,K,K-8,27098991,1126,25,A,16845
16601,2012-10-01 00:00:00,K,K-8,27098993,1126,27,R,16530
16631,2012-10-01 00:00:00,K,K-8,27098994,1126,25,A,16845
16661,2012-10-01 00:00:00,K,K-8,27098996,1126,27,R,16530
16691,2012-10-01 00:00:00,K,K-8,27098997,1126,25,A,16845
16721,2012-10-01 00:00:00,K,K-8,27098999,1126,27,R,16530
16753,2012-10-01 00:00:00,K,K-8,27099000,1126,28,A,17316
16785,2012-10-01 00:00:00,K,K-8,27099001,1126,30,R,16997
16815,2012-10-01 00:00:00,K,K-8,27099002,1126,25,A,16845
16842,2012-10-01 00:00:00,21,21-54,27092007,1127,33,R,11951
16871,2012-10-01 00:00:00,21,21-54,27092008,1127,31,A,11616
16898,2012-10-01 00:00:00,21,21-54,27092009,1127,33,R,11951
16927,2012-10-01 00:00:00,21,21-54,27092010,1127,31,A,11616
16954,2012-10-01 00:00:00,21,21-54,27092011,1127,33,R,11951
16983,2012-10-01 00:00:00,21,21-54,27092012,1127,31,A,11616
17010,2012-10-01 00:00:00,21,21-54,27092013,1127,33,R,11951
17039,2012-10-01 00:00:00,21,21-54,27092014,1127,31,A,11616
17066,2012-10-01 00:00:00,21,21-54,27092015,1127,33,R,11951
17095,2012-10-01 00:00:00,21,21-54,27092016,1127,31,A,11616
17122,2012-10-01 00:00:00,21,21-54,27092017,1127,33,R,11951
17151,2012-10-01 00:00:00,21,21-54,27092018,1127,31,A,11616
17178,2012-10-01 00:00:00,21,21-54,27092019,1127,33,R,11951
17207,2012-10-01 00:00:00,21,21-54,27092020,1127,31,A,11616
17234,2012-10-01 00:00:00,21,21-54,27092021,1127,33,R,11951
17262,2012-10-01 00:00:00,21,21-54,27092022,1127,31,A,11616
17289,2012-10-01 00:00:00,21,21-54,27092023,1127,33,R,11951
17318,2012-10-01 00:00:00,21,21-54,27092024,1127,31,A,11616
17353,2012-10-01 00:00:00,1,1-14,27087929,1128,48,R,11651
17384,2012-10-01 00:00:00,1,1-14,27087931,1128,45,A,10322
17402,2012-10-01 00:00:00,1,1-14,27087933,1128,48,R,11651
17422,2012-10-01 00:00:00,33,33-12,27093460,1128,3,A,7366
17449,2012-10-01 00:00:00,34,33-12,27093462,1128,6,R,10945
17476,2012-10-01 00:00:00,34,33-12,27093463,1128,3,A,11076
17496,2012-10-01 00:00:00,33,33-12,27093465,1128,8,R,7276
17516,2012-10-01 00:00:00,33,33-12,27093466,1128,3,A,7366
17543,2012-10-01 00:00:00,21,21-65,27092151,1129,33,R,11951
17572,2012-10-01 00:00:00,21,21-65,27092152,1129,31,A,11616
17599,2012-10-01 00:00:00,21,21-65,27092153,1129,33,R,11951
17631,2012-10-01 00:00:00,8,8-9,27097277,1129,5,A,11806
17661,2012-10-01 00:00:00,8,8-9,27097278,1129,77,R,11900
17691,2012-10-01 00:00:00,8,8-9,27097279,1129,6,A,10636
17719,2012-10-01 00:00:00,8,8-9,27097280,1129,79,R,10509
17752,2012-10-01 00:00:00,9,9-65,27097405,113,36,R,11207
17782,2012-10-01 00:00:00,9,9-65,27097407,113,34,A,10774
17815,2012-10-01 00:00:00,9,9-65,27097408,113,36,R,11207
17844,2012-10-01 00:00:00,9,9-65,27097410,113,34,A,10774
17877,2012-10-01 00:00:00,9,9-65,27097411,113,36,R,11207
17906,2012-10-01 00:00:00,9,9-65,27097413,113,34,A,10774
17939,2012-10-01 00:00:00,9,9-65,27097414,113,36,R,11207
17968,2012-10-01 00:00:00,9,9-65,27097416,113,34,A,10774
18001,2012-10-01 00:00:00,9,9-65,27097417,113,36,R,11207
18030,2012-10-01 00:00:00,9,9-65,27097419,113,34,A,10774
18063,2012-10-01 00:00:00,9,9-65,27097420,113,36,R,11207
18092,2012-10-01 00:00:00,9,9-65,27097422,113,34,A,10774
18125,2012-10-01 00:00:00,9,9-65,27097423,113,36,R,11207
18154,2012-10-01 00:00:00,9,9-65,27097425,113,34,A,10774
18187,2012-10-01 00:00:00,9,9-65,27097426,113,36,R,11207
18216,2012-10-01 00:00:00,9,9-65,27097428,113,34,A,10774
18249,2012-10-01 00:00:00,9,9-65,27097429,113,36,R,11207
18270,2012-10-01 00:00:00,5,5-19,27095300,1130,26,R,7945
18293,2012-10-01 00:00:00,5,5-19,27095301,1130,23,A,7701
18314,2012-10-01 00:00:00,5,5-19,27095304,1130,26,R,7945
18346,2012-10-01 00:00:00,C,5-19,27095306,1130,20,A,12017
18378,2012-10-01 00:00:00,C,5-19,27095307,1130,16,R,11885
18408,2012-10-01 00:00:00,5,5-19,27095309,1130,71,A,11960
18437,2012-10-01 00:00:00,5,5-19,27095310,1130,49,R,11541
18467,2012-10-01 00:00:00,5,5-19,27095311,1130,71,A,11960
18496,2012-10-01 00:00:00,5,5-19,27095312,1130,49,R,11541
18526,2012-10-01 00:00:00,5,5-19,27095313,1130,71,A,11960
18555,2012-10-01 00:00:00,5,5-19,27095314,1130,49,R,11541
18587,2012-10-01 00:00:00,C,5-19,27095316,1130,20,A,12017
18619,2012-10-01 00:00:00,C,5-19,27095317,1130,16,R,11885
18649,2012-10-01 00:00:00,5,5-19,27095319,1130,71,A,11960
18677,2012-10-01 00:00:00,5,5-19,27095320,1130,49,R,11541
18707,2012-10-01 00:00:00,5,5-19,27095321,1130,71,A,11960
18721,2012-10-01 00:00:00,5,5-19,27095322,1130,49,R,11541
18751,2012-10-01 00:00:00,5,5-19,27095323,1130,71,A,11960
18780,2012-10-01 00:00:00,5,5-19,27095324,1130,49,R,11541
18810,2012-10-01 00:00:00,5,5-19,27095325,1130,71,A,11960
18839,2012-10-01 00:00:00,5,5-19,27095326,1130,49,R,11541
18869,2012-10-01 00:00:00,5,5-19,27095327,1130,71,A,11960
18871,2012-10-01 00:00:00,5,5-19,27114283,1130,71,A,11960
18885,2012-10-01 00:00:00,5,5-19,27114284,1130,49,R,11541
18915,2012-10-01 00:00:00,5,5-8,27095728,1131,71,A,11960
18943,2012-10-01 00:00:00,5,5-8,27095729,1131,49,R,11541
18975,2012-10-01 00:00:00,C,5-8,27095731,1131,9,A,12017
19007,2012-10-01 00:00:00,C,5-8,27095732,1131,16,R,11885
19037,2012-10-01 00:00:00,5,5-8,27095734,1131,71,A,11960
19066,2012-10-01 00:00:00,5,5-8,27095735,1131,49,R,11541
19102,2012-10-01 00:00:00,C,5-8,27095737,1131,8,A,14904
19146,2012-10-01 00:00:00,C,5-8,27095738,1131,22,R,18868
19180,2012-10-01 00:00:00,C,C-46,27097958,1131,14,R,13507
19219,2012-10-01 00:00:00,C,C-46,27097959,1131,6,A,16275
19255,2012-10-01 00:00:00,C,C-46,27097960,1131,15,R,14752
19291,2012-10-01 00:00:00,C,C-46,27097961,1131,8,A,14904
19327,2012-10-01 00:00:00,C,C-46,27097962,1131,15,R,14752
19348,2012-10-01 00:00:00,G,G-22,27098689,1132,55,A,12759
19373,2012-10-01 00:00:00,G,G-22,27098690,1132,57,R,12656
19398,2012-10-01 00:00:00,G,G-22,27098692,1132,32,A,15611
19427,2012-10-01 00:00:00,G,G-22,27098693,1132,33,R,15868
19448,2012-10-01 00:00:00,G,G-22,27098695,1132,55,A,12759
19474,2012-10-01 00:00:00,G,G-22,27098696,1132,57,R,12656
19495,2012-10-01 00:00:00,G,G-22,27098698,1132,55,A,12759
19521,2012-10-01 00:00:00,G,G-22,27098699,1132,57,R,12656
19542,2012-10-01 00:00:00,G,G-22,27098701,1132,55,A,12759
19568,2012-10-01 00:00:00,G,G-22,27098702,1132,57,R,12656
19593,2012-10-01 00:00:00,G,G-22,27098704,1132,32,A,15611
19622,2012-10-01 00:00:00,G,G-22,27098705,1132,33,R,15868
19643,2012-10-01 00:00:00,G,G-22,27098707,1132,55,A,12759
19669,2012-10-01 00:00:00,G,G-22,27098708,1132,57,R,12656
19690,2012-10-01 00:00:00,G,G-22,27098710,1132,55,A,12759
19716,2012-10-01 00:00:00,G,G-22,27098711,1132,57,R,12656
19737,2012-10-01 00:00:00,G,G-22,27098713,1132,55,A,12759
19763,2012-10-01 00:00:00,G,G-22,27098714,1132,57,R,12656
19788,2012-10-01 00:00:00,G,G-22,27098716,1132,32,A,15611
19817,2012-10-01 00:00:00,G,G-22,27098717,1132,33,R,15868
19846,2012-10-01 00:00:00,E,G-22,27098719,1132,4,A,13331
19877,2012-10-01 00:00:00,E,G-22,27098720,1132,7,R,13561
19906,2012-10-01 00:00:00,21,21-64,27092127,1133,31,A,11616
19933,2012-10-01 00:00:00,21,21-64,27092128,1133,33,R,11951
19962,2012-10-01 00:00:00,21,21-64,27092129,1133,31,A,11616
19989,2012-10-01 00:00:00,21,21-64,27092130,1133,33,R,11951
20018,2012-10-01 00:00:00,21,21-64,27092131,1133,31,A,11616
20045,2012-10-01 00:00:00,21,21-64,27092132,1133,33,R,11951
20074,2012-10-01 00:00:00,21,21-64,27092133,1133,31,A,11616
20101,2012-10-01 00:00:00,21,21-64,27092134,1133,33,R,11951
20129,2012-10-01 00:00:00,21,21-64,27092135,1133,31,A,11616
20156,2012-10-01 00:00:00,21,21-64,27092136,1133,33,R,11951
20185,2012-10-01 00:00:00,21,21-64,27092137,1133,31,A,11616
20212,2012-10-01 00:00:00,21,21-64,27092138,1133,33,R,11951
20241,2012-10-01 00:00:00,21,21-64,27092139,1133,31,A,11616
20268,2012-10-01 00:00:00,21,21-64,27092140,1133,33,R,11951
20297,2012-10-01 00:00:00,21,21-64,27092141,1133,31,A,11616
20324,2012-10-01 00:00:00,21,21-64,27092142,1133,33,R,11951
20353,2012-10-01 00:00:00,21,21-64,27092143,1133,31,A,11616
20380,2012-10-01 00:00:00,21,21-64,27092144,1133,33,R,11951
20409,2012-10-01 00:00:00,21,21-64,27092145,1133,31,A,11616
20436,2012-10-01 00:00:00,21,21-64,27092146,1133,33,R,11951
20463,2012-10-01 00:00:00,8,8-4,27084956,1134,75,R,10871
20490,2012-10-01 00:00:00,21,21-55,27092027,1134,33,R,11951
20519,2012-10-01 00:00:00,21,21-55,27092028,1134,31,A,11616
20546,2012-10-01 00:00:00,21,21-55,27092029,1134,33,R,11951
20575,2012-10-01 00:00:00,21,21-55,27092030,1134,31,A,11616
20602,2012-10-01 00:00:00,21,21-55,27092031,1134,33,R,11951
20631,2012-10-01 00:00:00,21,21-55,27092032,1134,31,A,11616
20658,2012-10-01 00:00:00,21,21-55,27092033,1134,33,R,11951
20687,2012-10-01 00:00:00,21,21-55,27092034,1134,31,A,11616
20714,2012-10-01 00:00:00,21,21-55,27092035,1134,33,R,11951
20743,2012-10-01 00:00:00,21,21-55,27092036,1134,31,A,11616
20770,2012-10-01 00:00:00,21,21-55,27092037,1134,33,R,11951
20799,2012-10-01 00:00:00,21,21-55,27092038,1134,31,A,11616
20826,2012-10-01 00:00:00,21,21-55,27092039,1134,33,R,11951
20855,2012-10-01 00:00:00,21,21-55,27092040,1134,31,A,11616
20882,2012-10-01 00:00:00,21,21-55,27092041,1134,33,R,11951
20911,2012-10-01 00:00:00,21,21-55,27092042,1134,31,A,11616
20938,2012-10-01 00:00:00,21,21-55,27092043,1134,33,R,11951
20967,2012-10-01 00:00:00,21,21-55,27092044,1134,31,A,11616
20994,2012-10-01 00:00:00,21,21-55,27092045,1134,33,R,11951
21023,2012-10-01 00:00:00,21,21-55,27092046,1134,31,A,11616
21050,2012-10-01 00:00:00,21,21-55,27092047,1134,33,R,11951
21078,2012-10-01 00:00:00,21,21-55,27092048,1134,31,A,11616
21085,2012-10-01 00:00:00,A,34-14,27093495,1135,7,A,2911
21116,2012-10-01 00:00:00,A,34-14,27093496,1135,22,R,13853
21136,2012-10-01 00:00:00,33,34-14,27093497,1135,3,A,7366
21163,2012-10-01 00:00:00,34,34-14,27093499,1135,6,R,10945
21190,2012-10-01 00:00:00,34,34-14,27093500,1135,3,A,11076
21210,2012-10-01 00:00:00,33,34-14,27093502,1135,8,R,7276
21230,2012-10-01 00:00:00,33,34-14,27093503,1135,3,A,7366
21257,2012-10-01 00:00:00,34,34-14,27093505,1135,6,R,10945
21284,2012-10-01 00:00:00,34,34-14,27093506,1135,3,A,11076
21304,2012-10-01 00:00:00,33,34-14,27093508,1135,8,R,7276
21333,2012-10-01 00:00:00,A,34-14,27093509,1135,19,A,12739
21362,2012-10-01 00:00:00,A,34-14,27093510,1135,20,R,12083
21397,2012-10-01 00:00:00,A,34-14,27093511,1135,18,A,15552
21422,2012-10-01 00:00:00,A,34-14,27093512,1135,23,R,11040
21451,2012-10-01 00:00:00,A,34-14,27093513,1135,19,A,12739
21479,2012-10-01 00:00:00,A,34-14,27093514,1135,20,R,12083
21499,2012-10-01 00:00:00,33,34-14,27093515,1135,3,A,7366
21526,2012-10-01 00:00:00,34,34-14,27093517,1135,6,R,10945
21553,2012-10-01 00:00:00,34,34-14,27093518,1135,3,A,11076
21573,2012-10-01 00:00:00,33,34-14,27093520,1135,8,R,7276
21593,2012-10-01 00:00:00,33,34-14,27093521,1135,3,A,7366
